id,word,translation,language,status,created_at,updated_at
10051,qısqarma,см. qısqaruv,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10052,qısqarmaq,"сокращаться, укорачиваться",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10053,qısqartılğan,"1) укороченный, сокращенный
2) краткий
qısqartılğan sıfat - грам. краткое прилагательное",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10054,qısqartılmağan,"1) несократимый
2) несокращенный",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10055,qısqartılmamaq,"не сокращаться, не укорачиваться
qısqartılmağan kesir - мат. несокращенная дробь",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10056,qısqartma,"1) сокращение
2) аббреиватура",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10057,qısqartmaq,"укорачивать, сокращать",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10058,qısqartuv,сокращение,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10059,qısqaruv,сокращение (от чего-л.),Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10060,qısqası,"короче говоря, одним словом",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10061,qısqayaqlı,см. qısqaayaqlı,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10062,qısqı,"/диал. степн./
см. qusqu",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10063,qısqıç,"1) зажим
2) тиски
см. mengene",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10064,qısraq,нежеребившаяся кобыла,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10065,qıssa,"басня
qıssadan isse - мораль басни",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10066,qışta,зимой,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10067,qıstırğıç,вкладыш,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10068,qıstırmaq,"вложить, подложить, прищемить",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10069,qıt,"(qıtı)
скудный, недостаточный, дефицитный
bu yıl bereket qıt - урожай в этом году скудный
aqlı qıt - скудоумный",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10070,qıta,"1) континент, материк
2) кыта - стихотворная форма в классической персидской и тюркской поэзии
3) (воен.) воинское соединение, подразделение, часть",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10071,qıtaylı,"1) житель или уроженец села Кытай
2) китаец
см. çinli",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10072,qıtıq,щекотка,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10073,qıtıqlamaq,щекотать,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10074,qıtlaşmaq,"становиться редким, дефицитным",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10075,qıtlıq,нехватка,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10076,qıtmaq,"экономить, избегать расходов, скупиться
ср. iqtisat etmek",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10077,qıtmır,"скупой, скряга, скупердяй
ср. saran, açköz, hasis, qızğanç
qıtmırnıñ qıtmırı - большой скряга",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10078,qıtmırlıq,"скупость
qıtmırlıq etmek - проявлять скупость",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10079,qıya,"1) косой
qıya sızılğan defter - тетрадь в косую линейку
2) косвенный
qıya laf - грам. косвенная речь",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10080,qıyafet,"(qıyafeti)
1) внешний вид, внешность, вид, облик
2) костюм, одежда
qıyafet tüşküni - педантично следящий за своей внешностью
sport qıyafeti - спортивный вид",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10081,qıyalap,наискось,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10082,qıyam,"1) стояние, вставание
2) восстание, бунт, мятеж
ср. isyan
3) рел. часть молитвы, совершаемая стоя (во время намаза)
qıyam etmek – подниматься, восставать, воскресать (из мёртвых)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10083,qıyamamaq,миловать,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10084,qıyamet,"(qıyameti)
1) воскресение из мёртвых, конец света, светопреставление
qıyamet künü - судный день
qıyametke qadar - до скончания мира
2) перен. конец света в знач. невообразимая суматоха
qıyamet qoparmaq - поднять сильный шум (крик), поднять скандал, орать, вопить",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10085,qıyanet,"/диал. степн./
см. hiyanet",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10086,qıyar,"/диал. степн./
см. hıyar",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10087,qıyas,"сравнение, сопоставление, аналогия
ср. teñeştirüv, ölçeştirüv
qıyas etmek - сравнивать, сопоставлять
ср. teñeştirmek, ölçeştirmek",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10088,qıyaslamaq,"сравнивать, сопоставлять
ср. teñeştirmeq, ölçeştirmek",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10089,qıyğaça,хворост (вид печенья),Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10090,qıyımıldamaq,"схватиться, хвататься",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10091,qıyımşadamaq,церемониться,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10092,qıyın,"трудный, трудно
ср. zor, ağır, küç",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10093,qıyıq,"1) косынка
2) сладкое слоёное изделие из теста (в виде сложенной косынки)
3) köz qıyığından - искоса",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10094,qıyır-çıyır,переполох,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10095,qıyış,"1) кривой, изогнутый
ср. egri 2)
qıyış sızıq - изогнутая линия
qıyış yol - а) кривая дорога, б) неверный путь
qıyış ayaq - кривоногий
qıyış ağız - криворотый
2) qyış-qıyış baqmaq - смотреть косо",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10096,qıyış-qıñğır,см. qıyış-quñğur,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10097,qıyış-qınığır,см. qıyış-quñğur,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10098,qıyış-quñğır,см. qıyış-quñğur,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10099,qıyış-quñğur,"кривой, искривлённый, корявый (о почерке)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10100,qıyışağız,криворотый,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10101,qıyışayaq,кривоногий,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10102,qıyışburun,кривоносый,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10103,qıyışıq,"1) гнутый, согнутый
ср. mayışıq
2) изгиб",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10104,qıyışmaq,"гнуться
ср. mayışmaq",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10105,qıyışqan,кривой,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10106,qıyıştırmaq,"искривить, кривить, сгибать
ср. mayıştırmaq, egriltmek, egmek",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10107,qıyma,"1) мякоть (мяса)
çekilgen qıyma - мясной фарш
2) фарш
pıçaqtan çıqqan qıyma - мясо измельчённое ножами",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10108,qıymamaq,"проявлять жалость, щадить
satmağa qıymayım - я не могу решиться продать",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10109,qıymamaşna,мясорубка,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10110,qıymaq,"1) рубить (крошить, резать) на мелкие кусочки
tütün qıymaq - резать табак
2) заключать (брак)
nikâh qıymaq - совершать обряд бракосочетания",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10111,qıymatahta,"колода, доска для рубки (мяса)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10112,qıymet,"(qıymeti)
1) стоимость, ценность
ср. fiyat, qadir 1), baa, deger
qıymetlerni keri berüv - возвращение ценностей, реституция
2) мат. значение
baş qıymet - мат. главное значение",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10113,qıymetli,"1) ценный
2) дорогой
ср. paalı
3) любезный, милый, любимый, дорогой
qıymetli dost - дорогой друг
qıymetli balalar! - дорогие ребята!",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10114,qıymıldamaq,"1) суетиться, возиться
2) шевелиться, двигаться",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10115,qıymıldavuq,суетливый,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10116,qıymıldı,"суета, возня",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10117,qıynalmaq,"мучиться, страдать",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10118,qıynamaq,"мучить, истязать, пытать
ср. çekiştirmek, azaplamaq, eziyetlemek, zoqarlamaq",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10119,qıynav,пытка,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10120,qıyralmaq,"1) быть срезанным (скошенным)
2) быть сражённым
3) ломаться, разрушаться
4) валиться на бок",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10121,qıyşaymaq,"/диал./
см. qıyışmaq",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10122,qıysınmaq,жалеть (не решаться отдать что-л.),Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10123,qız,"1) девочка, девушка
yetişken qız - взрослая девушка
qart qız - старая дева
güzel qız - девушка-красавица
2) дочь
qızım! - дочь моя!, дочка! (обращение)
3) астр. Дева
ср. Başaq
4) qız böcegi - стрекоза",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10124,qızamıq,"1) мед. корь
qızamıq çıqarmaq - болеть корью
2) смола (затвердевший сок хвойных деревьев)
ср. yelim",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10125,qızarıntı,"1) покраснение
2) физ. накал",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10126,qızarıp-bozarmaq,"1) становиться то красным, то серым
2) перен. стыдиться",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10127,qızarıqlıq,"краснота
kök qızarıqlığı - зарево",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10128,qızarmaq,"1) краснеть, раскраснеться, разрумяниться
2) воспаляться (о глазах)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10129,qızartmaq,"1) жарить (подрумянивать)
2) ввести в краску",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10130,qızçıq,"девочка
aqıllı qızçıq - умная девочка",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10131,qızdırğıç,нагреватель,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10132,qızdırmaq,"нагревать, согревать",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10133,qızdıruv,нагревание,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10134,qızğanç,"алчный, жадный, скряга, скупердяй
ср. saran, qıtmır, açköz, hasis",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10135,qızğançı,см. qızğanç,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10136,qızğançlıq,"жадность
ср. saranlıq, qıtmırlıq, nefis 2)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10137,qızğın,"1) горячий, раскалённый
2) палящий, знойный, жгучий
qızğın küneş altında - под знойным солнцем
3) разгневанный, разъярённый
4) напряжённый, горячий
qızğın vaqıt - горячая пора",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10138,qızğınlıq,горячность,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10139,qızğınlıqnen,сгоряча,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10140,qızıl,"красный
ср. qırmızı
qızıl bürülgen - бот. костяника
qızıl ağaç - бот. ольха
qızıl qanat - зоо. фламинго
Qızıl Qumlar - Кызыл-Кумы
qızıl armut - сорт груш",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10141,qızılasker,"красноармеец, красноармейский",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10142,qızılça,мед. скарлатина,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10143,qızılçıq,"бот. кизил
ср. çum
şpan qızılçığı - шпанка (крупный сорт кизила)",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10144,qızılgvardiyalı,"красногвардеец, красногвардейский",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10145,Qızıltaş,Кызылташ (Краснокаменка) - посёлок в Крыму,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10146,qızınmaq,"греться, согреваться",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10147,qızıqtırmaq,"1) /диал. степн./
заинтересовывать, вызывать интерес
см. meraqlandırmaq
2) /диал. степн./
поощрять",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10148,qızışmaq,горячиться,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10149,qızıştırmaq,"подстрекать, возбуждать",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10150,qızlıq,"девичество, девственность",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10151,qızmaq,"1) делаться горячим, нагреваться, накаляться
tavanıñ sapı qızdı - ручка сковороды накалилась
2) горячиться
3) зариться
zenginligine qızğan edi - позарился на его богатство",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10152,qızmataban,"запальчивый, вспыльчивый, горячий",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10153,qızmet,"/диал. степн./
см. hızmet",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10154,qızquşı,чибис,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10155,qızuv,нагревание,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10156,qoba,"пещера
ср. mağara
ayuv qobası - берлога",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10157,qoban,этн. подушка из шерсти,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10158,qobdal,обвал,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10159,qobız,см. qobuz,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10160,qobuz,кобуз - этн. щипковый музыкальный инструмент,Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10161,qoca,"муж
ср. aqay",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10162,qocaman,"огромный, громадный
ср. ülkün",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10163,qoçan,"1) початок
mısırboğday qoçanı - початок кукурузы
2) (или qapısta qoçanı) кочерыжка",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
10164,qocanay,"/диал./
ягнёнок
см. canay
ср. qozu",Q,1,2016-07-30 21:52:11,2016-07-30 21:52:11
